,MESS_DATUM,FX,FM,SDK,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
24473,2021-06-02,6.3,1.5,14.8,2.6,8.9,955.85,16.7,51.46,24.9,7.0,5.8
24474,2021-06-03,6.5,1.8,11.283,3.3,11.5,960.29,19.7,52.46,26.8,10.8,9.7
24475,2021-06-04,13.0,1.8,5.517,6.9,14.1,960.51,18.9,66.0,27.1,12.6,11.0
24476,2021-06-05,14.2,3.5,9.467,6.0,14.4,959.85,17.9,71.75,23.2,12.8,12.6
24477,2021-06-06,9.4,2.7,0.217,7.7,15.2,959.28,14.9,89.29,17.3,12.8,12.7
24478,2021-06-07,6.8,1.7,5.233,7.1,15.2,958.52,18.3,73.67,23.2,14.0,13.4
24479,2021-06-08,9.5,2.3,11.65,6.8,14.6,958.97,18.7,70.25,25.9,13.3,12.4
24480,2021-06-09,12.4,2.1,8.717,5.5,14.9,959.55,18.3,71.83,25.4,13.4,12.2
24481,2021-06-10,10.3,2.3,8.95,5.8,14.5,959.52,19.3,66.63,25.4,14.3,13.1
24482,2021-06-11,7.9,1.9,13.9,4.7,13.8,958.54,20.0,61.08,25.7,14.7,13.8
24483,2021-06-12,11.7,3.5,11.733,6.7,14.5,958.73,21.2,58.75,27.0,16.0,14.7
24484,2021-06-13,8.9,3.1,14.933,1.6,10.5,963.3,18.6,50.5,23.1,12.5,11.5
24485,2021-06-14,6.7,2.3,15.617,0.0,10.2,960.56,18.2,51.42,25.7,10.9,9.8
24486,2021-06-15,6.7,1.6,14.667,6.0,11.3,957.97,20.2,51.67,28.1,11.2,10.3
24487,2021-06-16,7.4,2.1,15.017,7.1,12.7,955.32,22.4,50.46,29.6,14.0,13.0
24488,2021-06-17,8.1,1.8,15.483,0.3,13.4,954.15,23.8,49.63,31.6,14.7,13.7
24489,2021-06-18,6.2,1.7,13.933,3.5,14.5,953.98,24.6,50.33,32.3,16.0,14.8
24490,2021-06-19,7.6,2.4,12.317,4.3,17.3,954.31,25.8,53.58,31.6,20.1,18.8
24491,2021-06-20,8.8,2.6,6.3,6.1,18.1,950.28,24.4,59.63,28.6,19.8,18.8
24492,2021-06-21,19.8,3.0,11.517,4.8,15.9,948.6,23.1,59.17,29.2,15.6,15.6
24493,2021-06-22,8.9,2.4,7.283,5.8,17.6,951.83,20.0,76.83,25.7,16.3,15.9
24494,2021-06-23,17.9,2.8,6.233,5.8,17.1,955.89,19.6,77.13,25.9,13.5,13.9
24495,2021-06-24,10.7,2.3,7.933,4.9,15.6,956.83,17.7,78.42,23.3,13.7,12.9
24496,2021-06-25,10.8,3.3,8.467,6.9,14.6,958.05,17.3,74.88,22.5,13.9,13.5
24497,2021-06-26,8.5,2.4,13.167,3.5,14.5,957.38,19.2,67.04,24.9,12.7,11.8
24498,2021-06-27,8.2,2.3,13.9,6.5,14.6,955.25,21.4,59.38,27.5,13.6,12.6
24499,2021-06-28,17.3,2.9,13.467,4.9,16.5,953.93,23.5,59.42,29.9,16.9,15.7
24500,2021-06-29,16.4,3.4,6.683,5.7,15.8,952.96,18.4,76.63,26.1,12.9,12.2
24501,2021-06-30,12.9,3.3,3.883,7.3,13.2,953.83,14.9,78.25,18.3,12.0,11.7
24502,2021-07-01,10.6,3.6,0.333,7.8,13.3,956.0,13.7,84.21,16.8,11.6,11.2
24503,2021-07-02,10.4,2.6,8.917,5.2,12.5,957.41,17.3,65.5,22.6,12.7,11.9
24504,2021-07-03,11.2,2.0,13.283,5.0,12.7,955.79,19.1,60.29,25.1,11.7,10.8
24505,2021-07-04,9.8,2.2,2.4,7.3,16.2,952.3,17.9,79.88,22.9,14.7,14.1
24506,2021-07-05,6.8,2.3,5.733,6.5,14.2,953.03,18.5,68.0,22.4,13.9,12.7
24507,2021-07-06,13.2,3.2,12.6,3.2,16.3,951.55,21.8,65.63,31.5,15.4,13.5
24508,2021-07-07,4.6,1.7,0.033,7.9,17.6,957.21,18.2,84.5,20.5,16.7,16.3
24509,2021-07-08,11.0,2.3,0.567,7.8,17.5,958.25,16.9,90.71,20.1,14.7,14.1
24510,2021-07-09,11.5,3.4,3.183,6.1,15.1,959.56,15.5,85.79,19.0,13.1,12.1
24511,2021-07-10,8.2,2.4,14.1,3.3,15.2,956.78,18.6,72.67,24.6,11.0,10.2
24512,2021-07-11,12.7,2.3,5.067,5.4,15.1,956.73,16.5,80.75,20.5,13.1,12.2
24513,2021-07-12,9.1,2.6,14.083,2.2,15.3,951.32,19.7,68.79,26.2,11.9,11.1
24514,2021-07-13,13.8,3.0,1.1,7.8,15.7,949.25,16.6,82.79,21.9,13.7,13.1
24515,2021-07-14,9.0,2.3,1.883,7.7,13.9,951.88,15.8,77.58,19.8,13.3,12.9
24516,2021-07-15,8.5,2.5,1.167,7.6,14.2,953.45,15.9,78.63,19.4,13.8,12.5
24517,2021-07-16,5.6,1.8,6.733,6.5,14.6,957.17,18.7,68.79,24.0,14.1,13.4
24518,2021-07-17,9.3,2.8,0.017,7.8,18.7,958.54,18.5,87.25,20.8,16.3,15.3
24519,2021-07-18,7.6,2.4,3.55,5.7,18.0,957.98,19.3,80.92,24.4,16.2,15.1
24520,2021-07-19,9.9,1.8,9.7,2.7,16.1,957.2,20.4,69.58,26.5,14.8,13.7
24521,2021-07-20,7.4,1.9,12.783,1.9,13.9,957.83,19.2,64.5,24.4,14.3,13.2
24522,2021-07-21,6.6,1.7,14.483,0.0,13.5,960.15,19.5,62.29,26.0,12.8,11.7
24523,2021-07-22,6.1,1.7,13.417,1.4,14.6,958.99,20.8,61.71,27.2,13.3,12.4
24524,2021-07-23,6.3,1.7,10.95,2.5,15.0,955.02,22.2,58.04,28.6,16.2,15.2
24525,2021-07-24,12.4,2.6,7.267,6.4,16.7,951.44,20.3,71.17,27.2,15.0,14.1
24526,2021-07-25,7.9,2.1,5.1,7.4,17.6,951.05,19.3,79.0,23.5,15.8,15.4
24527,2021-07-26,11.6,1.9,5.183,6.5,17.4,953.13,20.2,75.67,27.0,16.7,15.9
24528,2021-07-27,6.0,1.7,10.317,6.4,17.3,954.55,20.9,71.79,26.4,15.2,14.6
24529,2021-07-28,8.9,2.2,1.483,7.1,18.0,954.92,18.6,83.54,20.4,16.7,15.4
24530,2021-07-29,7.6,2.2,10.683,3.7,15.5,954.65,20.3,67.08,26.4,15.4,14.5
24531,2021-07-30,16.3,2.2,11.283,3.9,16.2,951.51,21.7,65.5,28.9,14.9,13.9
24532,2021-07-31,9.2,2.5,3.7,7.3,16.3,951.21,19.8,71.54,22.9,16.7,15.7
24533,2021-08-01,12.5,2.5,0.017,7.2,14.4,950.41,14.8,85.46,17.5,13.1,12.6
24534,2021-08-02,8.0,2.6,8.967,5.7,13.1,954.8,16.6,70.96,21.9,12.6,11.5
24535,2021-08-03,11.1,2.3,7.5,6.9,13.4,954.61,16.9,71.21,23.2,12.4,11.4
24536,2021-08-04,6.3,1.7,0.05,7.7,14.0,953.7,15.1,81.96,18.3,13.4,12.8
24537,2021-08-05,9.3,2.3,2.6,7.5,14.5,950.31,15.8,82.0,22.0,12.9,13.0
24538,2021-08-06,14.5,3.1,6.833,5.9,14.0,949.02,17.8,70.96,23.8,12.7,11.9
24539,2021-08-07,16.3,2.8,6.567,7.3,14.9,948.02,17.8,75.92,25.8,13.5,12.6
24540,2021-08-08,9.1,2.6,0.983,8.0,13.8,954.76,16.7,73.13,19.9,14.5,13.8
24541,2021-08-09,5.5,1.6,9.683,6.6,13.5,958.93,18.6,64.83,24.1,12.9,11.8
24542,2021-08-10,7.0,1.9,12.917,3.4,14.4,958.07,20.5,63.25,27.8,12.9,11.7
24543,2021-08-11,7.6,1.6,12.2,3.2,15.5,959.3,21.5,62.96,27.9,15.1,14.0
24544,2021-08-12,4.7,1.4,13.433,2.2,17.6,959.78,22.5,67.5,30.0,15.0,14.1
24545,2021-08-13,9.9,2.8,11.783,3.0,18.0,961.36,25.0,59.71,31.2,18.0,16.8
24546,2021-08-14,5.4,1.6,12.233,1.4,19.3,960.37,24.7,64.0,30.7,18.9,18.2
24547,2021-08-15,16.7,1.8,8.883,3.6,20.2,954.93,23.2,73.08,30.6,18.8,18.1
24548,2021-08-16,20.3,3.3,1.05,7.0,17.9,953.61,18.2,84.92,21.8,11.7,11.7
24549,2021-08-17,10.6,3.2,9.133,6.0,11.0,958.63,14.2,70.04,19.0,10.2,9.7
24550,2021-08-18,10.3,2.6,3.15,7.0,13.2,957.51,15.5,75.17,19.8,11.6,10.9
24551,2021-08-19,5.6,1.9,3.65,7.1,14.3,956.06,18.2,68.83,22.6,15.2,14.9
24552,2021-08-20,6.3,1.6,7.817,4.4,14.6,956.87,19.2,67.71,24.7,14.5,13.6
24553,2021-08-21,6.3,1.5,12.583,3.1,15.3,957.85,20.6,65.83,27.4,12.9,12.2
24554,2021-08-22,9.5,2.5,2.233,7.5,16.8,957.94,18.4,79.88,23.5,14.7,14.0
24555,2021-08-23,10.1,3.5,3.267,7.0,14.5,959.66,15.9,80.88,19.8,13.3,12.8
24556,2021-08-24,9.0,2.6,0.417,7.9,13.3,961.6,14.4,81.63,18.0,12.0,11.9
24557,2021-08-25,8.8,2.5,13.0,2.8,11.6,958.45,15.1,68.79,19.8,11.0,9.9
24558,2021-08-26,10.3,3.2,1.0,6.8,12.4,952.47,13.7,79.08,15.6,11.8,10.4
24559,2021-08-27,9.1,2.8,2.5,6.8,11.9,954.08,13.6,77.58,17.5,10.7,10.3
24560,2021-08-28,8.7,2.5,2.5,7.8,12.2,955.53,12.3,85.46,15.6,10.5,10.2
24561,2021-08-29,7.6,2.2,1.0,7.7,12.5,954.97,12.7,85.63,15.9,10.4,10.0
24562,2021-08-30,10.1,2.9,2.5,7.7,14.1,954.04,13.3,92.08,16.1,12.3,12.2
24563,2021-08-31,9.0,2.4,2.367,7.5,13.6,959.9,14.4,83.54,18.1,12.7,12.5
24564,2021-09-01,6.5,1.8,11.017,2.0,12.0,964.18,14.4,75.67,20.2,9.5,8.5
24565,2021-09-02,10.1,2.8,12.933,0.0,11.6,963.27,15.1,70.13,22.1,7.8,6.7
24566,2021-09-03,5.1,1.7,12.85,0.0,12.6,958.92,15.5,74.17,23.2,9.1,8.0
24567,2021-09-04,7.6,1.6,12.783,0.0,12.8,956.55,16.3,72.17,24.0,9.1,8.2
24568,2021-09-05,8.3,1.9,12.733,0.0,12.5,959.36,16.5,69.67,24.1,9.5,8.6
24569,2021-09-06,6.7,1.7,12.533,1.3,12.4,962.41,16.3,70.17,24.4,9.5,8.6
24570,2021-09-07,9.1,2.0,9.417,7.0,12.5,962.07,16.5,69.88,24.7,10.0,8.9
24571,2021-09-08,6.9,2.2,12.383,3.4,13.7,956.69,17.2,71.71,25.9,9.4,8.5
24572,2021-09-09,8.9,2.1,11.567,1.5,14.4,954.55,19.8,65.5,26.8,12.9,11.9
24573,2021-09-10,5.8,1.6,10.567,3.4,15.4,955.85,19.7,68.88,26.1,13.9,12.7
24574,2021-09-11,6.7,2.0,2.867,6.3,16.0,958.19,17.7,79.5,21.6,13.9,13.2
24575,2021-09-12,5.0,1.5,8.617,4.5,15.6,957.35,17.9,77.5,24.0,12.9,12.0
24576,2021-09-13,6.3,1.5,10.183,6.0,15.6,957.0,18.2,76.25,24.5,13.5,12.8
24577,2021-09-14,6.0,1.8,11.117,4.8,16.1,955.73,19.8,71.92,27.3,12.9,12.0
24578,2021-09-15,6.9,1.8,1.083,7.8,17.8,954.49,18.6,83.08,22.3,15.0,14.0
24579,2021-09-16,9.3,2.3,0.983,7.7,17.4,955.04,16.9,89.5,22.4,12.8,12.0
24580,2021-09-17,5.3,1.6,1.983,5.3,12.0,955.67,13.7,77.83,17.5,9.6,8.5
24581,2021-09-18,5.8,1.5,10.95,0.7,11.2,954.95,14.0,72.79,21.1,7.9,7.1
24582,2021-09-19,6.9,2.3,4.367,5.4,12.0,952.75,13.3,80.08,18.7,9.3,8.3
24583,2021-09-20,5.2,1.6,2.267,7.5,10.8,957.97,12.3,75.58,15.5,8.3,7.4
24584,2021-09-21,4.8,1.5,1.483,7.5,10.0,965.03,11.8,72.92,15.8,8.3,7.3
24585,2021-09-22,6.0,1.5,7.8,5.5,9.8,966.07,11.1,75.58,16.6,6.7,5.7
24586,2021-09-23,8.3,2.6,11.85,2.4,10.3,959.71,14.2,66.42,21.8,6.6,5.4
24587,2021-09-24,8.4,2.8,11.733,0.3,11.9,957.89,15.6,69.0,22.1,11.1,9.0
24588,2021-09-25,4.7,1.7,11.15,2.1,13.2,957.28,17.6,67.42,25.0,10.7,9.0
24589,2021-09-26,8.9,2.3,5.5,7.3,15.4,957.38,19.2,70.88,25.3,14.6,12.9
24590,2021-09-27,5.9,1.8,6.35,6.7,15.5,958.43,17.5,78.75,22.5,13.9,13.1
24591,2021-09-28,8.4,2.4,0.367,7.4,13.6,960.6,14.7,81.04,16.7,12.7,12.8
24592,2021-09-29,12.6,3.0,3.117,7.1,12.0,960.24,14.6,73.17,19.5,11.0,10.4
24593,2021-09-30,6.3,2.0,8.717,6.8,8.8,965.9,11.2,67.58,16.1,7.2,5.9
24594,2021-10-01,5.0,1.5,11.0,6.9,10.3,959.82,12.8,72.04,21.0,5.2,4.0
24595,2021-10-02,8.2,2.4,8.95,7.2,12.0,954.24,16.2,67.21,23.0,10.0,8.8
24596,2021-10-03,8.4,2.8,9.0,7.2,10.9,949.29,18.8,54.25,27.5,9.4,7.7
24597,2021-10-04,6.7,2.2,1.167,8.0,12.1,956.19,13.2,79.63,14.7,11.2,11.5
24598,2021-10-05,7.2,2.3,0.033,7.8,12.5,951.3,12.1,88.33,14.6,10.7,10.8
24599,2021-10-06,8.3,3.1,5.5,7.4,9.7,958.94,11.0,74.71,15.0,7.5,6.3
24600,2021-10-07,5.2,1.7,0.017,8.0,9.5,964.56,9.8,78.67,11.9,7.5,6.6
24601,2021-10-08,8.4,2.3,1.35,5.3,10.9,964.68,10.5,85.5,14.9,7.2,5.6
24602,2021-10-09,9.3,3.1,6.5,1.8,8.7,964.29,8.7,78.33,14.2,5.1,3.5
24603,2021-10-10,5.9,1.9,10.6,0.0,7.4,963.92,6.8,76.5,13.2,1.9,0.5
24604,2021-10-11,6.0,2.0,9.3,5.5,7.5,962.93,7.7,73.67,13.7,2.2,1.0
24605,2021-10-12,9.1,3.0,0.033,7.8,9.5,958.09,8.1,88.42,9.6,6.1,6.2
24606,2021-10-13,8.1,2.2,3.433,7.4,8.1,961.54,6.8,82.04,10.8,4.1,2.7
24607,2021-10-14,8.2,2.1,0.75,7.8,7.8,963.92,7.7,75.75,11.6,3.8,2.2
24608,2021-10-15,7.0,1.9,9.85,5.4,8.4,957.82,9.3,73.5,16.4,2.3,1.0
24609,2021-10-16,5.8,1.5,7.167,3.7,9.4,958.74,9.5,79.88,14.8,4.3,3.2
24610,2021-10-17,5.4,1.4,9.867,4.0,8.8,959.13,7.3,86.21,13.6,2.2,1.3
24611,2021-10-18,4.2,1.3,4.9,7.4,9.4,963.21,7.6,90.04,12.7,4.3,3.6
24612,2021-10-19,9.4,1.9,0.033,7.6,9.5,963.21,11.0,73.54,15.5,3.5,2.4
24613,2021-10-20,10.6,2.7,7.533,4.3,10.8,954.15,14.6,67.83,21.8,8.0,5.7
24614,2021-10-21,24.1,6.0,6.817,4.8,8.4,948.73,13.7,53.75,16.4,10.9,9.0
24615,2021-10-22,11.4,3.4,2.3,5.1,8.2,958.04,7.5,79.21,11.3,4.6,2.7
24616,2021-10-23,5.8,2.3,5.417,2.7,7.0,965.62,6.8,71.21,12.2,4.0,1.9
24617,2021-10-24,5.2,2.0,10.15,0.0,6.9,963.91,6.3,74.13,14.1,0.7,-0.4
24618,2021-10-25,4.0,1.1,2.233,6.9,7.7,960.33,6.2,81.46,11.5,1.3,-0.1
24619,2021-10-26,5.6,1.7,2.317,5.8,9.2,962.48,8.2,83.67,13.6,3.3,1.6
24620,2021-10-27,6.5,1.9,9.65,5.3,9.2,963.87,8.2,85.5,15.0,3.2,1.5
24621,2021-10-28,4.2,1.4,6.533,4.8,8.9,959.16,7.5,86.75,14.9,3.0,3.6
24622,2021-10-29,4.1,1.3,3.417,7.5,7.6,953.21,4.3,91.92,9.1,1.8,2.5
24623,2021-10-30,5.3,1.5,4.4,7.3,8.4,949.33,7.1,84.21,13.5,0.8,1.6
24624,2021-10-31,7.1,2.0,9.283,4.4,8.9,948.33,11.4,70.13,19.1,5.3,3.4
24625,2021-11-01,8.7,2.2,0.783,6.3,9.4,944.59,8.1,86.67,11.5,6.0,3.7
24626,2021-11-02,9.3,2.9,4.783,5.0,8.0,943.11,7.8,76.54,11.9,4.7,2.2
24627,2021-11-03,9.8,2.7,0.017,6.4,7.7,940.26,5.8,83.0,8.9,2.6,0.5
24628,2021-11-04,13.9,4.2,0.783,5.9,7.2,945.76,5.1,81.83,7.1,3.7,1.9
24629,2021-11-05,6.8,2.3,2.05,6.1,6.9,960.36,5.5,76.29,8.6,1.9,-0.1
24630,2021-11-06,5.4,1.2,6.133,4.0,7.2,966.12,5.1,82.58,10.1,0.4,0.4
24631,2021-11-07,9.1,3.3,6.167,7.4,6.3,959.32,5.3,73.13,11.3,0.1,0.0
24632,2021-11-08,6.8,1.8,5.633,3.6,7.1,960.68,5.1,80.88,9.1,0.2,-1.7
24633,2021-11-09,10.5,2.5,8.75,5.5,6.2,963.61,3.5,79.79,8.3,0.0,-2.0
24634,2021-11-10,3.7,1.1,2.567,6.0,6.7,962.01,3.9,83.25,8.4,-0.5,-1.8
24635,2021-11-11,4.7,1.2,8.067,3.7,6.9,960.92,3.8,87.29,10.6,0.3,-1.2
24636,2021-11-12,3.9,1.4,0.0,8.0,6.9,957.68,2.3,95.0,3.9,0.4,1.0
24637,2021-11-13,5.7,1.5,0.05,7.9,8.0,955.07,5.2,90.54,7.5,2.0,2.4
24638,2021-11-14,10.6,2.5,0.0,7.8,8.5,956.77,6.4,88.29,7.3,4.3,4.4
24639,2021-11-15,6.6,2.4,0.0,8.0,7.4,959.34,4.3,89.54,4.9,3.7,3.8
24640,2021-11-16,5.4,1.9,0.0,8.0,7.4,958.8,4.1,89.88,4.5,3.6,3.6
24641,2021-11-17,8.0,2.4,0.0,8.0,7.0,960.9,4.2,85.08,5.5,3.2,3.2
24642,2021-11-18,5.1,1.8,3.433,7.0,7.1,967.64,5.2,80.46,8.4,3.1,1.1
24643,2021-11-19,5.0,1.8,5.583,7.3,7.0,968.48,4.7,82.63,9.5,1.2,-0.5
24644,2021-11-20,4.4,1.4,0.017,8.0,7.4,963.03,4.5,88.21,7.2,2.1,2.6
24645,2021-11-21,6.7,1.6,4.85,6.6,6.4,951.27,2.3,88.58,6.9,-0.4,-0.3
24646,2021-11-22,8.3,2.3,0.0,7.5,7.0,956.84,3.4,89.71,4.5,2.3,2.5
24647,2021-11-23,6.9,2.5,1.033,6.6,6.0,964.09,2.2,83.25,4.7,-0.5,-2.0
24648,2021-11-24,6.1,2.1,0.0,7.0,5.4,958.26,-0.4,90.46,0.1,-1.2,-2.5
24649,2021-11-25,4.2,1.4,0.0,8.0,5.2,948.05,-0.9,91.21,0.2,-1.6,-1.1
24650,2021-11-26,6.0,2.1,0.0,7.8,5.2,939.43,-0.4,87.75,1.0,-1.6,-1.2
24651,2021-11-27,7.3,2.6,0.0,7.2,5.7,932.74,2.2,78.96,4.1,0.3,-1.0
24652,2021-11-28,6.1,1.7,0.0,7.4,5.7,935.48,0.9,87.29,2.0,-0.2,-0.8
24653,2021-11-29,11.7,3.5,0.333,7.8,5.2,944.54,-0.2,85.25,1.1,-0.9,-1.5
24654,2021-11-30,21.7,8.1,0.0,7.0,5.3,950.9,1.7,76.58,5.0,-0.6,-0.5
24655,2021-12-01,18.7,6.6,1.133,7.8,6.9,942.63,7.1,69.13,10.0,4.6,3.5
24656,2021-12-02,13.9,4.3,1.25,7.5,6.3,940.46,3.5,80.67,6.7,-0.8,-2.7
24657,2021-12-03,8.4,2.8,4.6,6.0,4.8,951.06,-0.2,78.79,1.6,-1.6,-3.5
24658,2021-12-04,13.8,3.7,0.0,7.2,6.8,940.4,4.0,81.38,8.5,-1.0,-2.5
24659,2021-12-05,12.5,2.4,0.017,7.5,6.0,943.8,2.2,83.79,3.8,0.1,-0.9
24660,2021-12-06,5.7,1.7,0.0,8.0,5.8,950.67,0.8,89.04,1.6,-0.1,-1.9
24661,2021-12-07,11.4,3.5,4.15,4.3,5.2,949.55,1.0,78.38,4.0,-1.6,-3.2
24662,2021-12-08,4.9,1.5,0.0,7.3,5.1,940.29,-0.1,83.33,1.3,-2.2,-3.8
24663,2021-12-09,9.1,2.9,0.0,7.5,5.9,943.84,1.0,89.83,1.7,0.3,-1.0
24664,2021-12-10,10.5,2.8,2.967,6.4,5.1,937.42,0.6,79.38,2.4,-1.8,-4.5
24665,2021-12-11,11.2,3.7,0.0,7.4,5.8,952.56,1.4,85.0,2.4,0.0,-2.5
24666,2021-12-12,6.6,2.2,3.3,7.3,5.5,964.68,2.8,74.46,4.7,0.7,0.3
24667,2021-12-13,7.6,1.7,0.0,7.9,7.8,966.03,4.2,94.46,5.5,2.6,2.3
24668,2021-12-14,5.4,1.8,1.867,8.0,7.0,965.83,3.2,91.67,5.9,0.3,0.7
24669,2021-12-15,4.8,1.4,0.0,7.7,7.2,969.2,3.7,90.63,4.9,3.0,3.0
24670,2021-12-16,5.2,1.4,0.1,7.4,6.9,973.11,3.1,90.13,4.8,1.4,-0.3
24671,2021-12-17,5.3,1.6,4.433,6.7,6.7,974.12,3.5,85.79,6.2,1.2,1.2
24672,2021-12-18,4.5,1.4,0.0,8.0,5.6,973.01,0.2,90.58,1.3,-0.8,-0.5
24673,2021-12-19,7.5,3.0,4.417,6.5,5.4,965.5,-0.3,90.13,3.0,-1.8,-1.5
24674,2021-12-20,5.5,2.0,2.7,4.6,5.5,962.04,0.8,84.29,3.7,-2.0,-4.4
24675,2021-12-21,6.2,1.8,5.317,3.2,4.4,960.91,-2.7,87.29,-0.1,-5.1,-6.9
24676,2021-12-22,6.8,1.9,4.3,5.0,3.9,961.58,-3.8,84.46,-1.6,-6.6,-7.9
24677,2021-12-23,10.2,1.7,1.767,7.7,4.8,953.78,-0.1,77.46,9.0,-7.5,-8.4
24678,2021-12-24,13.8,4.7,0.0,7.5,8.2,946.54,8.0,76.58,9.6,7.0,5.8
24679,2021-12-25,10.9,2.5,0.183,7.9,8.7,944.07,6.9,87.88,9.7,2.0,2.3
24680,2021-12-26,4.6,1.8,0.0,7.9,7.1,946.12,3.1,93.42,4.6,1.5,1.7
24681,2021-12-27,6.1,1.6,3.217,7.1,7.7,943.66,4.6,90.38,9.4,2.1,1.4
24682,2021-12-28,19.2,3.6,0.033,7.3,8.1,941.53,6.4,84.25,9.8,3.7,1.7
24683,2021-12-29,16.7,5.0,2.3,7.5,8.5,948.4,8.1,78.54,11.2,6.9,5.9
24684,2021-12-30,13.4,4.7,0.35,7.7,12.0,958.65,12.2,84.42,13.9,10.9,10.0
24685,2021-12-31,9.9,2.8,7.15,4.3,9.8,962.14,12.3,69.21,15.6,10.3,7.5
24686,2022-01-01,6.6,1.9,7.6,5.4,8.1,965.13,8.5,73.5,13.4,3.2,0.5
24687,2022-01-02,12.8,3.1,4.733,6.4,6.1,958.78,9.5,55.21,15.8,1.9,-0.4
24688,2022-01-03,17.0,5.3,0.0,7.9,7.5,954.8,10.3,59.96,11.5,8.7,6.4
24689,2022-01-04,19.0,4.1,1.017,7.8,8.7,940.54,10.5,69.0,16.5,3.7,3.6
24690,2022-01-05,13.8,4.9,0.367,7.6,5.5,946.01,1.9,76.58,3.9,0.3,-0.5
24691,2022-01-06,10.0,3.6,3.25,6.5,5.0,955.92,0.7,78.5,2.7,-1.8,-3.7
24692,2022-01-07,9.7,2.3,3.583,5.4,4.5,955.87,-1.1,80.38,1.4,-4.0,-5.8
24693,2022-01-08,16.5,3.5,1.817,5.8,4.8,949.52,0.6,75.75,2.4,-1.4,-7.2
24694,2022-01-09,17.6,4.2,0.8,7.5,5.6,941.98,2.2,77.33,4.3,0.7,0.0
24695,2022-01-10,5.2,1.8,0.0,7.8,5.7,956.54,1.4,85.13,2.3,0.8,-0.2
24696,2022-01-11,5.8,2.1,0.05,6.3,5.2,968.13,0.8,81.0,2.6,-1.6,-3.4
24697,2022-01-12,5.2,1.5,0.133,7.5,4.3,973.69,-2.5,84.96,-1.1,-3.5,-4.8
24698,2022-01-13,5.0,1.2,6.85,6.7,4.5,976.17,-1.8,83.54,1.3,-4.0,-4.3
24699,2022-01-14,4.5,1.5,8.45,1.0,5.0,971.19,0.6,79.25,8.6,-4.5,-5.2
24700,2022-01-15,5.0,1.5,0.217,5.5,5.2,965.17,-1.5,94.75,-0.1,-3.5,-5.2
24701,2022-01-16,11.0,3.1,7.133,5.5,5.2,963.68,1.0,80.08,5.1,-1.8,-2.5
24702,2022-01-17,15.4,5.1,0.867,7.8,5.7,969.04,3.3,73.13,5.6,1.4,0.9
24703,2022-01-18,7.7,2.2,0.217,6.3,5.7,972.79,2.3,79.58,4.2,-0.5,-2.5
24704,2022-01-19,12.9,2.8,6.417,3.5,5.1,964.02,1.9,73.38,7.1,-2.5,-4.3
24705,2022-01-20,14.1,5.6,0.383,7.0,5.3,961.38,1.2,80.25,3.2,-1.5,-3.5
24706,2022-01-21,11.1,4.4,3.333,6.8,4.3,967.35,-0.8,75.33,1.1,-2.2,-4.3
24707,2022-01-22,14.5,5.0,0.0,7.8,5.4,968.28,0.3,86.38,1.3,-0.8,-1.1
24708,2022-01-23,5.5,1.7,0.567,6.3,6.0,970.75,1.5,88.42,4.0,-1.4,-3.0
24709,2022-01-24,5.5,1.8,3.333,4.5,5.4,970.0,-0.2,90.0,3.1,-2.3,-4.5
24710,2022-01-25,5.1,1.7,5.533,6.1,5.4,968.99,-0.3,90.21,4.3,-2.0,-1.6
24711,2022-01-26,8.4,2.1,8.45,5.0,5.1,967.4,-0.2,84.83,4.3,-2.6,-3.5
24712,2022-01-27,12.3,3.7,8.55,7.2,5.0,964.01,1.6,73.92,7.6,-2.1,-3.1
24713,2022-01-28,12.2,4.6,0.017,7.6,5.7,968.7,2.2,79.54,3.5,0.7,-0.3
24714,2022-01-29,18.6,5.1,1.433,7.6,5.2,965.72,4.3,63.08,7.2,0.7,-0.5
24715,2022-01-30,18.7,5.8,5.467,5.8,6.0,962.9,4.9,69.08,7.7,1.9,-0.1
24716,2022-01-31,17.1,5.4,0.317,7.7,5.7,950.47,2.3,78.88,4.2,1.0,0.2
24717,2022-02-01,19.2,6.7,0.0,7.8,5.4,954.27,1.4,80.46,3.3,0.1,-0.1
24718,2022-02-02,16.9,5.4,0.8,7.3,6.6,955.45,4.3,80.5,6.4,2.9,1.7
24719,2022-02-03,6.0,2.0,2.583,7.8,7.7,957.35,6.1,81.58,9.7,2.6,-0.1
24720,2022-02-04,14.3,3.3,2.983,5.9,6.7,953.44,4.9,77.5,7.7,1.8,-0.6
24721,2022-02-05,19.8,4.2,7.933,3.3,5.0,960.23,3.4,65.21,6.9,0.7,-1.0
24722,2022-02-06,24.8,7.7,2.833,7.7,5.3,952.74,4.7,61.96,7.4,1.4,-0.4
24723,2022-02-07,18.1,6.4,0.317,6.8,5.3,957.63,1.7,76.83,6.0,0.5,-0.1
24724,2022-02-08,12.6,3.9,3.333,4.9,4.2,968.86,4.2,53.21,9.2,-0.3,-2.1
24725,2022-02-09,6.7,2.0,9.717,1.8,5.6,966.4,5.4,62.96,11.8,0.8,-1.8
24726,2022-02-10,14.4,3.3,7.683,3.8,5.8,961.06,6.8,59.17,13.3,1.2,-2.0
24727,2022-02-11,11.9,3.7,2.233,6.0,5.9,964.85,3.5,74.13,6.4,-0.1,-2.3
